schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.industry,content.data.description,collectedAt
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/FremyCompany,Fremycompany,15,Generative AI & LLM Systems,Fremycompany is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077292+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/cointegrated,Cointegrated,35,Autonomous Agents & Robotics,Cointegrated is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077301+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/NousResearch,Nousresearch,50,Computer Vision & Multi-Modal AI,Nousresearch is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077312+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lmg-anon,Lmg Anon,85,AI Infrastructure & Developer Tooling,Lmg Anon is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077320+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/videosdk-live,Videosdk Live,120,Speech & Audio Intelligence,Videosdk Live is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077331+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Ransaka,Ransaka,250,AI Safety & Governance,Ransaka is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077340+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AnkitAI,Ankitai,450,Enterprise Search & Knowledge Graphs,Ankitai is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077352+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/infly,Infly,1200,Bio-Medical & Scientific AI,Infly is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077360+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/IlyaGusev,Ilyagusev,15,Generative AI & LLM Systems,Ilyagusev is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077376+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/MJPansa,Mjpansa,35,Autonomous Agents & Robotics,Mjpansa is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077388+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/flair,Flair,50,Computer Vision & Multi-Modal AI,Flair is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077396+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jhu-clsp,Jhu Clsp,85,AI Infrastructure & Developer Tooling,Jhu Clsp is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077406+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/blanchefort,Blanchefort,120,Speech & Audio Intelligence,Blanchefort is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077414+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/state-spaces,State Spaces,250,AI Safety & Governance,State Spaces is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077425+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sumedh,Sumedh,450,Enterprise Search & Knowledge Graphs,Sumedh is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077436+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/dots-studio,Dots Studio,1200,Bio-Medical & Scientific AI,Dots Studio is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077446+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Jackrong,Jackrong,15,Generative AI & LLM Systems,Jackrong is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077454+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/llmfan46,Llmfan46,35,Autonomous Agents & Robotics,Llmfan46 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077463+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/breezedeus,Breezedeus,50,Computer Vision & Multi-Modal AI,Breezedeus is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077471+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/XiaomiMiMo,Xiaomimimo,85,AI Infrastructure & Developer Tooling,Xiaomimimo is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077480+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/amoghsgopadi,Amoghsgopadi,120,Speech & Audio Intelligence,Amoghsgopadi is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077493+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/VoVanPhuc,Vovanphuc,250,AI Safety & Governance,Vovanphuc is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077577+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/enzostvs,Enzostvs,450,Enterprise Search & Knowledge Graphs,Enzostvs is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077588+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/open-llm-leaderboard,Open Llm Leaderboard,1200,Bio-Medical & Scientific AI,Open Llm Leaderboard is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077597+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jbilcke-hf,Jbilcke Hf,15,Generative AI & LLM Systems,Jbilcke Hf is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077614+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Kwai-Kolors,Kwai Kolors,35,Autonomous Agents & Robotics,Kwai Kolors is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077623+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mteb,Mteb,50,Computer Vision & Multi-Modal AI,Mteb is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077632+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/dalle-mini,Dalle Mini,85,AI Infrastructure & Developer Tooling,Dalle Mini is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077640+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AP123,Ap123,120,Speech & Audio Intelligence,Ap123 is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077648+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lmarena-ai,Lmarena,250,AI Safety & Governance,Lmarena Ai is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077659+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/KingNish,Kingnish,450,Enterprise Search & Knowledge Graphs,Kingnish is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077669+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nanotron,Nanotron,1200,Bio-Medical & Scientific AI,Nanotron is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077679+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/KlingTeam,Klingteam,15,Generative AI & LLM Systems,Klingteam is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077687+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mrfakename,Mrfakename,35,Autonomous Agents & Robotics,Mrfakename is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077697+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/InstantX,Instantx,50,Computer Vision & Multi-Modal AI,Instantx is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077706+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/zerogpu-aoti,Zerogpu Aoti,85,AI Infrastructure & Developer Tooling,Zerogpu Aoti is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077715+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/akhaliq,Akhaliq,120,Speech & Audio Intelligence,Akhaliq is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077723+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/r3gm,R3Gm,250,AI Safety & Governance,R3Gm is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077732+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mukaist,Mukaist,450,Enterprise Search & Knowledge Graphs,Mukaist is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077741+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/pharmapsychotic,Pharmapsychotic,1200,Bio-Medical & Scientific AI,Pharmapsychotic is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077751+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/not-lain,Not Lain,15,Generative AI & LLM Systems,Not Lain is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077777+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sanchit-gandhi,Sanchit Gandhi,35,Autonomous Agents & Robotics,Sanchit Gandhi is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077787+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HumanAIGC,Humanaigc,50,Computer Vision & Multi-Modal AI,Humanaigc is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077797+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/prithivMLmods,Prithivmlmods,85,AI Infrastructure & Developer Tooling,Prithivmlmods is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077807+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tonyassi,Tonyassi,120,Speech & Audio Intelligence,Tonyassi is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077815+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/multimodalart,Multimodalart,250,AI Safety & Governance,Multimodalart is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077824+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/fffiloni,Fffiloni,450,Enterprise Search & Knowledge Graphs,Fffiloni is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077832+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/selfit-camera,Selfit Camera,1200,Bio-Medical & Scientific AI,Selfit Camera is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077843+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sczhou,Sczhou,15,Generative AI & LLM Systems,Sczhou is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077852+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/suno,Suno,35,Autonomous Agents & Robotics,Suno is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.077861+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AI4Editing,Ai4Editing,50,Computer Vision & Multi-Modal AI,Ai4Editing is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.077869+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/linoyts,Linoyts,85,AI Infrastructure & Developer Tooling,Linoyts is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.077880+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/finegrain,Finegrain,120,Speech & Audio Intelligence,Finegrain is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.077889+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Wan-AI,Wan,250,AI Safety & Governance,Wan Ai is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.077898+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yisol,Yisol,450,Enterprise Search & Knowledge Graphs,Yisol is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.077906+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yanze,Yanze,1200,Bio-Medical & Scientific AI,Yanze is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.077916+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Gustavosta,Gustavosta,15,Generative AI & LLM Systems,Gustavosta is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.077928+00:00
